Profile,Flow Area,Vel Total,Max Chl Dpth,Fish2_Velocity_SI,Fish2_Depth_SI,Fish2_HSI,Fish2_Velocity_SI_Area,Fish2_Depth_SI_Area,Fish2_WUA_Area
1,502.199890136718,0.0507765933871269,2.67555832862854,0.2538829669356345,0.0,0.0,127.49999810265966,0.0,0.0
1,750.326171875,0.0339852198958396,3.55053496360778,0.169926099479198,0.0,0.0,127.49999972387708,0.0,0.0
1,712.5302734375,0.0357879549264907,3.54555511474609,0.1789397746324535,0.0,0.0,127.50000654770672,0.0,0.0
1,687.673095703125,0.0370815731585025,3.54331278800964,0.1854078657925125,0.0,0.0,127.5000010372466,0.0,0.0
1,676.424133300781,0.0376982390880584,3.64318060874938,0.18849119544029203,0.0,0.0,127.49999351052766,0.0,0.0
1,669.744384765625,0.0380742251873016,4.02224683761596,0.190371125936508,0.0,0.0,127.49999261748587,0.0,0.0
1,664.424133300781,0.0383790992200374,4.4040560722351,0.191895496100187,0.0,0.0,127.49999868069015,0.0,0.0
1,659.709899902343,0.0386533550918102,4.78586626052856,0.193266775459051,0.0,0.0,127.50000509253913,0.0,0.0
1,655.895446777343,0.0388781502842903,5.16767883300781,0.1943907514214515,0.0,0.0,127.50000875295636,0.0,0.0
1,655.022583007812,0.0389299541711807,5.54980325698852,0.1946497708559035,0.0,0.0,127.49999568791263,0.0,0.0
1,14.5084753036499,1.75759351253509,0.406259506940841,0.0,0.6,0.0,0.0,8.70508518218994,0.0
1,63.1967391967773,0.403501838445663,1.37113058567047,0.09649816155433699,0.8859129428863532,0.08548897028572544,6.098369148717917,55.986809202638334,5.402624159348035
1,39.2080459594726,0.650376737117767,1.25615561008453,0.0,0.9625629266103134,0.0,0.0,37.740211465421616,0.0
1,257.959686279296,0.098852664232254,4.26835918426513,0.49426332116127003,0.0,0.0,127.50001126612415,0.0,0.0
1,144.802581787109,0.176101818680763,2.55585718154907,0.880509093403815,0.0,0.0,127.49999001189913,0.0,0.0
1,156.146224975585,0.163308456540107,2.67485284805297,0.8165422827005351,0.0,0.0,127.49999497663548,0.0,0.0
1,172.674743652343,0.147676482796669,2.79598259925842,0.738382413983345,0.0,0.0,127.49999405197232,0.0,0.0
1,197.503860473632,0.129111409187316,2.91703414916992,0.64555704593658,0.0,0.0,127.50000872842834,0.0,0.0
1,225.133590698242,0.113266080617904,3.03959774971008,0.56633040308952,0.0,0.0,127.49999716912639,0.0,0.0
1,253.280853271484,0.100678749382495,3.1613745689392,0.5033937469124751,0.0,0.0,127.49999774952116,0.0,0.0
1,280.733093261718,0.0908336117863655,3.28465628623962,0.4541680589318275,0.0,0.0,127.50000404460216,0.0,0.0
1,307.626586914062,0.0828927084803581,3.40718102455139,0.4144635424017905,0.0,0.0,127.50000494937443,0.0,0.0
1,335.689636230468,0.0759630277752876,3.53045606613159,0.37981513887643803,0.0,0.0,127.50000580425618,0.0,0.0
1,383.633666992187,0.0664696618914604,3.79223561286926,0.33234830945730204,0.0,0.0,127.50000067575893,0.0,0.0
1,716.957824707031,0.0355669446289539,4.52216958999633,0.1778347231447695,0.0,0.0,127.49999626325105,0.0,0.0
1,452.699493408203,0.0563287585973739,6.22181892395019,0.2816437929868695,0.0,0.0,127.50000240672061,0.0,0.0
1,132.129837036132,0.192992001771926,1.2694855928421,0.96496000885963,0.9536762714386,0.9202594633366104,127.50000871700739,126.0090903304082,121.5937329216246
1,67.2141494750976,0.880766808986663,1.15731692314147,0.0,0.82926769256588,0.0,0.0,55.738522642992336,0.0
1,90.808723449707,0.651919662952423,0.99800157546997,0.0,0.20199842453002997,0.0,0.0,18.343219070424002,0.0
1,298.862640380859,0.198084279894828,6.82516384124755,0.99042139947414,0.0,0.0,295.99995453654697,0.0,0.0
1,61.8827819824218,0.956647217273712,1.24950683116912,0.0,0.9669954458872533,0.0,0.0,59.84036835583565,0.0
1,254.957626342773,0.232195407152175,2.96254301071167,0.7424367427826002,0.0,0.0,189.28990964951166,0.0,0.0
1,66.610237121582,0.888752162456512,1.87433731555938,0.0,0.0,0.0,0.0,0.0,0.0
1,41.6307220458984,1.42202639579772,1.41051852703094,0.0,0.8596543153127068,0.0,0.0,35.788029856340394,0.0
2,240.712371826171,0.0271465089172124,2.0991952419281,0.135732544586062,0.0,0.0,32.672502741312485,0.0,0.0
2,134.943801879882,0.0484238602221012,1.93187856674194,0.242119301110506,0.0,0.0,32.672499000351614,0.0,0.0
2,85.922607421875,0.0760509967803955,1.76486444473266,0.3802549839019775,0.09369481404624003,0.035627920006851777,32.67249970202101,8.050502724760662,3.0612437840066913
2,66.1769485473632,0.0987428501248359,1.5959700345993,0.4937142506241795,0.5440799077352001,0.26862000392715707,32.672502560656305,36.005548059846454,17.776452178679975
2,64.4692993164062,0.101358331739902,1.42657458782196,0.50679165869951,0.84895027478536,0.4302409179118774,32.672503135756685,54.73122936988266,27.737330515026173
2,70.800064086914,0.0922951251268386,1.25853598117828,0.461475625634193,0.9609760125478134,0.44346700660995425,32.6725038694496,68.03716327437226,31.397492488416678
2,87.7164230346679,0.0744957476854324,1.17933738231658,0.37247873842716206,0.9173495292663203,0.34169319535786996,32.67250259129636,80.46661937977801,29.972104872078344
2,73.6706161499023,0.0886988639831543,1.08684647083282,0.4434943199157715,0.5473858833312802,0.24276253005949996,32.67249980717677,40.32625529677395,17.88446516759254
2,65.8103332519531,0.0992929264903068,1.08399665355682,0.496464632451534,0.5359866142272799,0.26609839743128866,32.67250290944386,35.27345770088331,17.512024212763766
2,58.5692672729492,0.111568763852119,1.07997477054595,0.557843819260595,0.5198990821837998,0.2900224896354888,32.672503746836554,30.45010829938395,16.986404710627085
2,51.9926834106445,0.125681161880493,1.07431471347808,0.6284058094024649,0.49725885391231983,0.3124803525753134,32.67250430167217,25.85382216460317,16.246692043494843
2,46.3573417663574,0.140959352254867,1.06650233268737,0.704796761274335,0.4660093307494798,0.32844186703585376,32.67250433821616,21.60295381186512,15.225691880561588
2,42.2340049743652,0.154721304774284,1.0567227602005,0.77360652387142,0.42689104080200024,0.330245694146688,32.67250177738693,18.029318340743615,13.947598289353907
2,41.298728942871,0.15822522342205,1.04567575454711,0.79112611711025,0.3827030181884402,0.3027663527857941,32.672503070162236,15.805148213783022,12.503865536722168
2,44.3073043823242,0.0906735435128212,1.03913187980651,0.453367717564106,0.35652751922603965,0.1616380676403025,20.08750145923243,15.796773315023081,7.1617470627095905
2,54.6949081420898,0.0734529197216034,1.03597164154052,0.36726459860801697,0.34388656616208013,0.12629736168820563,20.08750348470697,18.80884414753366,6.907822596124698
2,83.0846176147461,0.0483543239533901,1.03455781936645,0.2417716197669505,0.33823127746579995,0.08177472380875132,20.08750257843487,28.101816353593076,6.794221658201577
2,131.211563110351,0.0306184962391853,1.03397059440612,0.1530924811959265,0.3358823776244798,0.05142106658051876,20.08750375815953,44.07165178932918,6.747038522831297
2,124.692848205566,0.0322191752493381,1.15551781654357,0.1610958762466905,0.8220712661742802,0.132432290961572,20.087503643371225,102.50640760722696,16.513359554386646
2,122.137466430664,0.0184095837175846,1.27726161479949,0.092047918587923,0.94849225680034,0.08730673803523305,11.242499566544938,115.84644117469627,10.663423785949053
2,122.155738830566,0.018406830728054,1.39938199520111,0.09203415364027001,0.8670786698659267,0.07980085152064166,11.242500035573007,105.9186355416967,9.748131976812278
2,128.926879882812,0.0174401197582483,1.52120602130889,0.08720059879124151,0.74345060984296,0.06482933835001978,11.242501126067674,95.85076747402663,8.358244318335176
